id,name,dsd_id
LK-4306060,Avusathapitiya,LK-4306
LK-4306065,Kalukunnammaduwa,LK-4306
LK-4306070,Nedunkulam,LK-4306
LK-4306075,Mahamylankulama,LK-4306
LK-4306080,Mamaduwa,LK-4306
LK-4306085,Mahakachchikodiya,LK-4306
LK-4306090,Pudubulankulama,LK-4306
LK-4306095,Pirappanmaduwa,LK-4306
LK-4306100,Agbopura,LK-4306
LK-4309005,Palamoddai,LK-4309
LK-4309010,Maruthamadhu,LK-4309
LK-4309015,Panrikkeithakulam,LK-4309
LK-4309020,Arumuhathanputhukulam,LK-4309
LK-4309025,Semamadhu,LK-4309
LK-4309030,Maligai,LK-4309
LK-4309035,Mahilankulam,LK-4309
LK-4309040,Maruthankulam,LK-4309
LK-4309045,Ilamaruthankulam,LK-4309
LK-4309050,Kallikulam,LK-4309
LK-4309055,Nochchimoddai,LK-4309
LK-4309060,Paranaddakal,LK-4309
LK-4309065,Puthukkulam,LK-4309
LK-4309070,Marekkarampalai,LK-4309
LK-4309075,Thandikulam,LK-4309
LK-4309080,Maharambaikulam,LK-4309
LK-4309085,Katharsinnakulam,LK-4309
LK-4309090,Nelukkulam,LK-4309
LK-4309095,Pattanichchi puliyankulam,LK-4309
LK-4309100,Vavuniya Town,LK-4309
LK-4309105,Omanthai,LK-4309
LK-4309110,Salambaikkulam,LK-4309
LK-4309115,Sasthirikoolankulam,LK-4309
LK-4309120,Echchankulam,LK-4309
LK-4309125,Kalmadu,LK-4309
LK-4309130,Poovarasankulam,LK-4309
LK-4309135,Sekkadipulavu,LK-4309
LK-4309140,Pampaimadu,LK-4309
LK-4309145,Rajendrankulam,LK-4309
LK-4309150,Koomankulam,LK-4309
LK-4309155,Kovilkulam,LK-4309
LK-4309160,Velikulam,LK-4309
LK-4309165,Moonrumurippu,LK-4309
LK-4309170,Kandapuram,LK-4309
LK-4309175,Thonikal,LK-4309
LK-4309180,Samalankulam,LK-4309
LK-4309185,Asikulam,LK-4309
LK-4309190,Rambaikulam,LK-4309
LK-4309195,Vairavapuliyankulam,LK-4309
LK-4309200,Pandarikkulam,LK-4309
LK-4309205,Vavuniya Town North,LK-4309
LK-4309210,Velankulam,LK-4309
LK-4312005,Andiyapuliyankulam,LK-4312
LK-4312010,Periyathampanai,LK-4312
LK-4312015,Periyakaddu,LK-4312
LK-4312020,Kannaddy,LK-4312
LK-4312025,Piramanalankulam,LK-4312
LK-4312030,Sooduventhapulavu,LK-4312
LK-4312035,Kurukkalputhukkulam,LK-4312
LK-4312040,Kanthasamy Nagar,LK-4312
LK-4312045,Unit 5 & 6 Pavatkulam,LK-4312
LK-4312050,Unit 4 Pavatkulam,LK-4312
LK-4312055,Unit 2 Pavatkulam,LK-4312
LK-4312060,Muthaliyarkulam,LK-4312
LK-4312065,Sinnasippikulam,LK-4312
LK-4312070,Neriyakulam,LK-4312
LK-4312075,Periyapuliyalankulam,LK-4312
LK-4312080,Cheddikulam,LK-4312
LK-4312085,Mugaththankulam,LK-4312
LK-4312090,Unit 9 & 10 Pavatkulam,LK-4312
LK-4312095,Kiristhavakulam,LK-4312
LK-4312100,Kangankulam,LK-4312
LK-4403005,Alankulam,LK-4403
LK-4403010,Amaithipuram,LK-4403
LK-4403015,Ambalaperumalkulam,LK-4403
LK-4403020,Aninchiyankulam,LK-4403
LK-4403025,Barathinagar,LK-4403
LK-4403030,Iyankankulam,LK-4403
LK-4403035,Kalvilan,LK-4403
LK-4403040,Koddaikaddiyakulam,LK-4403
LK-4403045,Mallavi,LK-4403
LK-4403050,Palayamurikandy,LK-4403
LK-4403055,Pugalenthinagar,LK-4403
LK-4403060,Puthuvedduvan,LK-4403
LK-4403065,Thenniyankulam,LK-4403
LK-4403070,Therankandal,LK-4403
LK-4403075,Thirunagar,LK-4403
LK-4403080,Thunukkai,LK-4403
LK-4403085,Uyilankulam,LK-4403
LK-4403090,Yogapuram Centre,LK-4403
LK-4403095,Yogapuram East,LK-4403
LK-4403100,Yogapuram West,LK-4403
LK-4406005,Ampalpuram,LK-4406
LK-4406010,Karumpulliyan,LK-4406
LK-4406015,Kollavilankulam,LK-4406
LK-4406020,Moonrumurippu,LK-4406
LK-4406025,Naddankandal,LK-4406
LK-4406030,Oddaruththakulam,LK-4406
LK-4406035,Palinagar,LK-4406
LK-4406040,Pandiyankulam,LK-4406
LK-4406045,Ponnagar/Kuttymulai,LK-4406
LK-4406050,Poovarasankulam,LK-4406
LK-4406055,Selvapuram,LK-4406
LK-4406060,Siraddikulam,LK-4406
LK-4406065,Sivapuram,LK-4406
LK-4406070,Vannivilankulam,LK-4406
LK-4406075,Vinayagapuram,LK-4406
LK-4409005,Anandapuram,LK-4409
LK-4409010,Iranapalai,LK-4409
LK-4409015,Kombavil,LK-4409
LK-4409020,Mallikaithivu,LK-4409
LK-4409025,Manikkapuram,LK-4409
LK-4409030,Mannakandal,LK-4409
LK-4409035,Manthuvil,LK-4409
LK-4409040,Puthukkudiyiruppu East,LK-4409
LK-4409045,Puthukkudiyiruppu West,LK-4409
LK-4409050,Sivanagar,LK-4409
LK-4409055,Suthanthirapuram,LK-4409
LK-4409060,Theravil,LK-4409
LK-4409065,Thevipuram,LK-4409
LK-4409070,Udaiyarkaddu North,LK-4409
LK-4409075,Udaiyarkaddu South,LK-4409
LK-4409080,Vallipunam,LK-4409
LK-4409085,Valluvarpuram,LK-4409
LK-4409090,Visuvamadu East,LK-4409
LK-4409095,Visuvamadu West,LK-4409
LK-4412005,Ampakamam,LK-4412
LK-4412010,Ganeshapuram,LK-4412
LK-4412015,Indupuram,LK-4412
LK-4412020,Kanagarathinapuram,LK-4412
LK-4412025,Karuvelankandal,LK-4412
LK-4412030,Katchilaimadu,LK-4412
LK-4412035,Kathaliyarsamlankulam,LK-4412
LK-4412040,Koolamurippu,LK-4412
LK-4412045,Manavalanpaddamurippu,LK-4412
LK-4412050,Mankulam,LK-4412
LK-4412055,Muthuiyankaddukulam,LK-4412
LK-4412060,Muthuvinayagarpuram,LK-4412
LK-4412065,Oddusuddan,LK-4412
LK-4412070,Olumadu,LK-4412
LK-4412075,Othiyamalai,LK-4412
LK-4412080,Palampasi,LK-4412
LK-4412085,Pandaravanni,LK-4412
LK-4412090,Panikkankulam,LK-4412
LK-4412095,Peraru,LK-4412
LK-4412100,Periyaithimadu,LK-4412
LK-4412105,Periyakulam,LK-4412
LK-4412110,Puliyankulam,LK-4412
LK-4412115,Thachchadampan,LK-4412
LK-4412120,Thanduvan,LK-4412
LK-4412125,Thaddayarmalai,LK-4412
LK-4412130,Thirumurukanndy,LK-4412
LK-4412135,Vithyapuram,LK-4412
LK-4415005,Alampil North,LK-4415
LK-4415010,Alampil South,LK-4415
LK-4415015,Ampalavanpokkanai,LK-4415
LK-4415020,Shemmalai,LK-4415
LK-4415025,Shemmalai West,LK-4415
LK-4415030,Chilawattai,LK-4415
LK-4415035,Chilawattai South,LK-4415
LK-4415040,Keekirapuram,LK-4415
LK-4415045,Kallappadu North,LK-4415
LK-4415050,Kallappadu South,LK-4415
LK-4415055,Kanukerny East,LK-4415
LK-4415060,Kanukerny West,LK-4415
LK-4415065,Karunaddukerny,LK-4415
LK-4415070,Keppapulavu,LK-4415
LK-4415075,Kokkilai East,LK-4415
LK-4415080,Kokkilai West,LK-4415
LK-4415085,Kokuthoduvai Centre,LK-4415
LK-4415090,Kokuthoduvai North,LK-4415
LK-4415095,Kokuthoduvai South,LK-4415
LK-4415100,Kovilkudiyiruppu,LK-4415
LK-4415105,Kumarapuram,LK-4415
LK-4415110,Kumulamunai Centre,LK-4415
LK-4415115,Kumulamunai East,LK-4415
LK-4415120,Kumulamunai West,LK-4415
LK-4415125,Mamoolai,LK-4415
LK-4415130,Manalkudiyiruppu,LK-4415
LK-4415135,Mathavalasingankulam,LK-4415
LK-4415140,Mullaitivu South,LK-4415
LK-4415145,Mullaitivu Town,LK-4415
LK-4415150,Mullivaikkal East,LK-4415
LK-4415155,Mullivaikkal West,LK-4415
LK-4415160,Mulliyawalai Centre,LK-4415
LK-4415165,Mulliyawalai East,LK-4415
LK-4415170,Mulliyawalai North,LK-4415
LK-4415175,Mulliyawalai South,LK-4415
LK-4415180,Mulliyawalai West,LK-4415
LK-4415185,Neeravipiddy East,LK-4415
LK-4415190,Neeravipiddy West,LK-4415
LK-4415195,Putharikuda,LK-4415
LK-4415200,Selvapuram,LK-4415
LK-4415205,Thannimurippu,LK-4415
LK-4415210,Thanniyootu East,LK-4415
LK-4415215,Thanniyoothu West,LK-4415
LK-4415220,Uppumaveli,LK-4415
LK-4415225,Vannankulam,LK-4415
LK-4415230,Vattapalai,LK-4415
LK-4418005,Gajabapura,LK-4418
LK-4418010,Kalayanapura,LK-4418
LK-4418015,Ehatugaswewa,LK-4418
LK-4418020,Kiriibbanwewa,LK-4418
LK-4418025,Janakapura,LK-4418
LK-4418030,Nawagajabapura,LK-4418
LK-4418035,Nikawewa Left,LK-4418
LK-4418040,Ethawatunawewa,LK-4418
LK-4418045,Nikawewa South,LK-4418
LK-4503005,Allipallai,LK-4503
LK-4503010,Arasarkerni,LK-4503
LK-4503015,Ittavil,LK-4503
LK-4503020,Iyakkachchi,LK-4503
LK-4503025,Kachcharveli,LK-4503
LK-4503030,Kilaly,LK-4503
LK-4503035,Kovilvayal,LK-4503
LK-4503040,Masar,LK-4503
LK-4503045,Muhamalai,LK-4503
LK-4503050,Muhavil,LK-4503
LK-4503055,Mullaiyadi,LK-4503
LK-4503060,Pallai Town,LK-4503
LK-4503065,Pulopallai,LK-4503
LK-4503070,Pulopallai West,LK-4503
LK-4503075,Soranpattu,LK-4503
LK-4503080,Thampakamam,LK-4503
LK-4503085,Tharmakerny,LK-4503
LK-4503090,Vempodukerny,LK-4503
LK-4506005,Elephant Pass,LK-4506
LK-4506010,Kalmadunagar,LK-4506
LK-4506015,Kandavalai,LK-4506
LK-4506020,Korakkankaddu,LK-4506
LK-4506025,Kumarapuram,LK-4506
LK-4506030,Murasumoddai,LK-4506
LK-4506035,Paranthan Town,LK-4506
LK-4506040,Periyakulam,LK-4506
LK-4506045,Piramanthalaru,LK-4506
LK-4506050,Puliyampokkanai,LK-4506
LK-4506055,Punnaineeravi,LK-4506
LK-4506060,Thadduvankoddy,LK-4506
LK-4506065,Tharmapuram East,LK-4506
LK-4506070,Tharmapuram West,LK-4506
LK-4506075,Umaiyalpuram,LK-4506
LK-4506080,Uriyan,LK-4506
LK-4509005,Akkarayankulam,LK-4509
LK-4509010,Ambalkulam,LK-4509
LK-4509015,Ambalnagar,LK-4509
LK-4509020,Anaivilunthankulam,LK-4509
LK-4509025,Anandapuram,LK-4509
LK-4509030,Civic Centre,LK-4509
LK-4509035,Jeyanthinagar,LK-4509
LK-4509040,Kanagambigaikulam,LK-4509
LK-4509045,Kanagapuram,LK-4509
LK-4509050,Kaneshapuram,LK-4509
LK-4509055,Kannagaipuram,LK-4509
LK-4509060,Kilinochchi Town,LK-4509
LK-4509065,Konavil,LK-4509
LK-4509070,Krishnapuram,LK-4509
LK-4509075,Malaiyalapuram,LK-4509
LK-4509080,Maruthanagar,LK-4509
LK-4509085,Mavadyamman,LK-4509
LK-4509090,Mayavanoor,LK-4509
LK-4509095,Pannakandy,LK-4509
LK-4509100,Barathypuram,LK-4509
LK-4509105,Periya Paranthan,LK-4509
LK-4509110,Ponnagar,LK-4509
LK-4509115,Puthumurippu,LK-4509
LK-4509120,Ramanathapuram,LK-4509
LK-4509125,Rathinapuram,LK-4509
LK-4509130,Selvanagar,LK-4509
LK-4509135,Sivanagar,LK-4509
LK-4509140,Skandapuram,LK-4509
LK-4509145,Thirunagar North,LK-4509
LK-4509150,Thirunagar South,LK-4509
LK-4509155,Thiruvaiaru,LK-4509
LK-4509160,Thiruvaiaru West,LK-4509
LK-4509165,Thondamannagar,LK-4509
LK-4509170,Urithirapuram East,LK-4509
LK-4509175,Urithirapuram North,LK-4509
LK-4509180,Urithirapuram West,LK-4509
LK-4509185,Uthayanagar East,LK-4509
LK-4509190,Uthayanagar West,LK-4509
LK-4509195,Uttupulam,LK-4509
LK-4509200,Vaddakachchi,LK-4509
LK-4509205,Vannerikulam,LK-4509
LK-4509210,Vivekanandanagar,LK-4509
LK-4512005,Alankerni,LK-4512
LK-4512010,Cheddiakurichchi,LK-4512
LK-4512015,Gnanimadam,LK-4512
LK-4512020,Iranaitivu,LK-4512
LK-4512025,Jayapuram North,LK-4512
LK-4512030,Jayapuram South,LK-4512
LK-4512035,Kariyalainagapaduvan,LK-4512
LK-4512040,Kiranchi,LK-4512
LK-4512045,Kollakuruchchi,LK-4512
LK-4512050,Kowtharimunai,LK-4512
LK-4512055,Madduvilnadu East,LK-4512
LK-4512060,Madduvilnadu West,LK-4512
LK-4512065,Mulankavil,LK-4512
LK-4512070,Nachchikkuda,LK-4512
LK-4512075,Nallur,LK-4512
LK-4512080,Pallavarayankaddu,LK-4512
LK-4512085,Pallikuda,LK-4512
LK-4512090,Paramankirai,LK-4512
LK-4512095,Ponnaveli,LK-4512
LK-5103005,Kathiraveli,LK-5103
LK-5103010,Ammanthanaaveli,LK-5103
LK-5103015,Punichchankerni,LK-5103
LK-5103020,Palchenai,LK-5103
LK-5103025,Vakarai North,LK-5103
LK-5103030,Ooriyankattu,LK-5103
LK-5103035,Kaddumurivu,LK-5103
LK-5103040,Vakarai Central,LK-5103
LK-5103045,Panichchankerny,LK-5103
LK-5103050,Mathurankernikulam,LK-5103
LK-5103055,Punanai East,LK-5103
LK-5103060,Kirimichai,LK-5103
LK-5103065,Mankerny Central,LK-5103
LK-5103070,Mankerny South,LK-5103
LK-5103075,Kayankerny,LK-5103
LK-5103080,Vattavan,LK-5103
LK-5104005,Punanai East,LK-5104
LK-5104010,Thiyavattavan,LK-5104
LK-5104015,Valaichchenai 5 Muslim,LK-5104
LK-5104020,Valaichchenai 4 Muslim,LK-5104
LK-5104025,Valaichchenai 5 Muslim South,LK-5104
LK-5104030,Brynthuraichenai North,LK-5104
LK-5104035,Brynthuraichenai South,LK-5104
LK-5104040,Mavadichenai,LK-5104
LK-5104045,Chemmann Odai,LK-5104
LK-5106005,Paper Town,LK-5106
LK-5106010,Oddamavadi 01 North,LK-5106
LK-5106015,Oddamavadi 01 South,LK-5106
LK-5106020,Oddamavadi 02,LK-5106
LK-5106025,Oddamavadi 03,LK-5106
LK-5106030,Meeravodai Muslim West,LK-5106
LK-5106035,Meeravodai Muslim East,LK-5106
LK-5106040,Mancholai,LK-5106
LK-5109005,Nasivanthivu,LK-5109
LK-5109010,Valachchenai Tamil,LK-5109
LK-5109015,Puthukudiyiruppu,LK-5109
LK-5109020,Peththalai,LK-5109
LK-5109025,Kalkuda,LK-5109
LK-5109030,Kalmadu,LK-5109
LK-5109035,Kannagipuram,LK-5109
LK-5109040,Kumburumulai,LK-5109
LK-5109045,Sungankerny,LK-5109
LK-5109050,Kinnayadi,LK-5109
LK-5109055,Karuwakerni,LK-5109
LK-5109060,Meeravodai Tamil,LK-5109
LK-5110005,Punanai West,LK-5110
LK-5110010,Vahaneri,LK-5110
LK-5110015,Muruthanai,LK-5110
LK-5110020,Ooththuchenai,LK-5110
LK-5110025,Kallichchai,LK-5110
LK-5110030,Vadamunai,LK-5110
LK-5110035,Kudumpimalai,LK-5110
LK-5110040,Perillaveli,LK-5110
LK-5110045,Poolakadu,LK-5110
LK-5110050,Kiran East,LK-5110
LK-5110055,Kiran West,LK-5110
LK-5110060,Korakallimadu,LK-5110
LK-5110065,Santhiveli,LK-5110
LK-5110070,Palaiyadithona,LK-5110
LK-5110075,Thevapuram,LK-5110
LK-5110080,Murakkottanchenai,LK-5110
LK-5110085,Thihilivaddai,LK-5110
LK-5110090,Koraveli,LK-5110
LK-5112005,Sittandy 3,LK-5112
LK-5112010,Sittandy 2,LK-5112
LK-5112015,Sittandy 4,LK-5112
LK-5112020,Sittandy 1,LK-5112
LK-5112025,Mavadivembu 2,LK-5112
LK-5112030,Mavadivembu 1,LK-5112
LK-5112035,Kaluvankerny 1,LK-5112
LK-5112040,Kaluvankerny 2,LK-5112
LK-5112045,Thalavai,LK-5112
LK-5112050,Iyankerny Tamil,LK-5112
LK-5112055,Kommathurai North,LK-5112
LK-5112060,Palachcholai,LK-5112
LK-5112065,Vantharumoolai East,LK-5112
LK-5112070,Vantharumoolai West,LK-5112
LK-5112075,Eralakkulam,LK-5112
LK-5112080,Mailavaddavan,LK-5112
LK-5112085,Koduwamadu,LK-5112
LK-5112090,Kommathurai West,LK-5112
LK-5112095,Kommathurai East,LK-5112
LK-5112100,Chenkalady 2,LK-5112
LK-5112105,Chenkalady 1,LK-5112
LK-5112110,Iyankerny Muslim,LK-5112
LK-5112115,Meerakerny,LK-5112
LK-5112120,Mich Nagar,LK-5112
LK-5112125,Savukkady,LK-5112
LK-5112130,Thannamunai,LK-5112
LK-5112135,Mylampavely,LK-5112
LK-5112140,Arumugathan kudiyiruppu 2,LK-5112
LK-5112145,Arumugathan Kudiyiruppu 1,LK-5112
LK-5112150,Kumaraveliar Kiramam,LK-5112
LK-5112155,Pankudahvely,LK-5112
LK-5112160,Vepavedduwan,LK-5112
LK-5112165,Karadiyanaru,LK-5112
LK-5112170,Marappalam,LK-5112
LK-5112175,Kithulwewa,LK-5112
LK-5112180,Rugam,LK-5112
LK-5112185,Koppavely,LK-5112
LK-5112190,Periyapullumalai,LK-5112
LK-5112195,Gemunupura,LK-5112
LK-5115005,Ellainagar,LK-5115
LK-5115010,Eravur 04,LK-5115
LK-5115015,Eravur 03,LK-5115
LK-5115020,Eravur 03A,LK-5115
LK-5115025,Eravur 02,LK-5115
LK-5115030,Eravur 02B,LK-5115
LK-5115035,Eravur 02C,LK-5115
LK-5115040,Eravur 02A,LK-5115
LK-5115045,Eravur 01B,LK-5115
LK-5115050,Eravur 01,LK-5115
LK-5115055,Eravur 01A,LK-5115
LK-5115060,Eravur 06A,LK-5115
LK-5115065,Eravur 06D,LK-5115
LK-5115070,Eravur 06,LK-5115
LK-5115075,Eravur 05,LK-5115
LK-5118005,Palameen Madu,LK-5118
LK-5118010,Navalady,LK-5118
LK-5118015,Amirthakali,LK-5118
LK-5118020,Punnachcholai,LK-5118
LK-5118025,Thiraimadu,LK-5118
LK-5118030,Saththurukondan,LK-5118
LK-5118035,Panichalady,LK-5118
LK-5118040,Kokkuvil,LK-5118
LK-5118045,Sinna Oorani,LK-5118
LK-5118050,Jayanthipuram,LK-5118
LK-5118055,Karuvappankerny,LK-5118
LK-5118060,mamangam,LK-5118
LK-5118065,Koolavadi,LK-5118
LK-5118070,Koolavadi East,LK-5118
LK-5118075,Thamaraikerny,LK-5118
LK-5118080,Periya Uppodai,LK-5118
LK-5118085,Dutch Bar,LK-5118
LK-5118090,Thissaveerasingam Sathukam,LK-5118
LK-5118095,Iruthayapuram East,LK-5118
LK-5118100,Iruthayapuram Central,LK-5118
LK-5118105,Iruthayapuram west,LK-5118
LK-5118110,Periya Oorani,LK-5118
LK-5118115,Gnasooriyam Sathukam,LK-5118
LK-5118120,Vettukkadu,LK-5118
LK-5118125,Barathipuram,LK-5118
LK-5118130,Thandavanveli,LK-5118
LK-5118135,Arasadi,LK-5118
LK-5118140,Koddamunai,LK-5118
LK-5118145,Kallady Mugathuvaram,LK-5118
LK-5118150,Thiruchendhoor,LK-5118
LK-5118155,Kallady,LK-5118
LK-5118160,Kallady Veloor,LK-5118
LK-5118165,Kallady Uppodai,LK-5118
LK-5118170,Puliyanthivu East,LK-5118
LK-5118175,Puliyanthivu Central,LK-5118
LK-5118180,Puliyanthivu West,LK-5118
LK-5118185,Puliyanthivu South,LK-5118
LK-5118190,Thiruperunthurai,LK-5118
LK-5118195,Puthunagar,LK-5118
LK-5118200,Seththukudah,LK-5118
LK-5118205,Veechikalmunai,LK-5118
LK-5118210,Thimilathivu,LK-5118
LK-5118215,Nochchimunai,LK-5118
LK-5118220,Navatkudah,LK-5118
LK-5118225,Navatkudah East,LK-5118
LK-5118230,Navatkudah South,LK-5118
LK-5118235,Manjanthoduvai North,LK-5118
LK-5118240,Manjanthoduvai South,LK-5118
LK-5121005,Naripputhoddam,LK-5121
LK-5121010,Mahilavedduvan,LK-5121
LK-5121015,Karaveddi,LK-5121
LK-5121020,vilavedduwan,LK-5121
LK-5121025,Naavatkaadu,LK-5121
LK-5121030,Echchantivu,LK-5121
LK-5121035,Mankikaddu,LK-5121
LK-5121040,Vavunativu,LK-5121
LK-5121045,Ayithiyamalai South,LK-5121
LK-5121050,Ayithiyamalai North,LK-5121
LK-5121055,Nediyamadu,LK-5121
LK-5121060,Pavatkodichenai,LK-5121
LK-5121065,Kurinchaamunai,LK-5121
LK-5121070,Paruththichenai,LK-5121
LK-5121075,Kannakudah,LK-5121
LK-5121080,Mandapathadi,LK-5121
LK-5121085,Karaiyakkantivu,LK-5121
LK-5121090,Puthumandapaththadi,LK-5121
LK-5121095,Kaanthinagar,LK-5121
LK-5121100,Unnichchi,LK-5121
LK-5121105,Panchenai,LK-5121
LK-5121110,Illuppadichenai,LK-5121
LK-5121115,Koththiyapulai,LK-5121
LK-5121120,Kaanchirankudah,LK-5121
LK-5124005,Kattankudy Division 1,LK-5124
LK-5124010,Kattankudy division 1 South,LK-5124
LK-5124015,Kattankudy Division 2,LK-5124
LK-5124020,Kattankudy Division 2 North,LK-5124
LK-5124025,New Kattankudy Division North,LK-5124
LK-5124030,New Kattankudy Division South,LK-5124
LK-5124035,Kattankudy Division 3 East,LK-5124
LK-5124040,Kattankudy Division 3,LK-5124
LK-5124045,Kattankudy Division 3 West,LK-5124
LK-5124050,Kattankudy Division 4 West,LK-5124
LK-5124055,Kattankudy Division 4,LK-5124
LK-5124060,Kattankudy Division 6,LK-5124
LK-5124065,New Kattankudy Division West,LK-5124
LK-5124070,New Kattankudy Division East,LK-5124
LK-5124075,Kattankudy Division 6 South,LK-5124
LK-5124080,Kattankudy division 6 West,LK-5124
LK-5124085,Kattankudy Division 5,LK-5124
LK-5124090,Kattankudy Division 5 South,LK-5124
LK-5127005,Kirankulam North,LK-5127
LK-5127010,Kirankulam South,LK-5127
LK-5127015,Kirankulam,LK-5127
LK-5127020,Kirankulam Central,LK-5127
LK-5127025,Puthukudiyirippu,LK-5127
LK-5127030,Puthukudiyirippu South,LK-5127
LK-5127035,Puthukudiyirippu North,LK-5127
LK-5127040,Palamunai,LK-5127
LK-5127045,Thalankudah,LK-5127
LK-5127050,Manmunai,LK-5127
LK-5127055,Vedarkudiyiruppu,LK-5127
LK-5127060,Mavilankanthurai,LK-5127
LK-5127065,Kankeyanodai,LK-5127
LK-5127070,Ollikulam,LK-5127
LK-5127075,Kankeyanodai South,LK-5127
LK-5127080,Araipattai 3,LK-5127
LK-5127085,Rajadurai Kiramam,LK-5127
LK-5127090,Araipattai South,LK-5127
LK-5127095,Kovilkulam,LK-5127
LK-5127100,Araipattai Central,LK-5127
LK-5127105,Araipattai 2,LK-5127
LK-5127110,Selvanagar,LK-5127
LK-5127115,Selvanagar East,LK-5127
LK-5127120,Araipattai East,LK-5127
LK-5127125,Araipattai North,LK-5127
LK-5127130,Araipattai 1,LK-5127
LK-5127135,Araipattai West,LK-5127
LK-5130005,Munaikkadu West,LK-5130
LK-5130010,Munaikkadu North,LK-5130
LK-5130015,Munaikkadu East,LK-5130
LK-5130020,Muthlaikkudah West,LK-5130
LK-5130025,Muthalaikkudah,LK-5130
LK-5130030,Mahiladitivu,LK-5130
LK-5130035,Mahiladithivu South,LK-5130
LK-5130040,Kokkadichcholai,LK-5130
LK-5130045,Munaikkadu South,LK-5130
LK-5130050,Kokkadichcholai South,LK-5130
LK-5130055,Pandariyaveli,LK-5130
LK-5130060,Arasaditivu North,LK-5130
LK-5130065,Paddippalai,LK-5130
LK-5130070,Kuluvinamadu,LK-5130
LK-5130075,Arasaditivu,LK-5130
LK-5130080,Kadukkamunai,LK-5130
LK-5130085,Ampilanthurai North,LK-5130
LK-5130090,Ampilanthurai,LK-5130
LK-5130095,Ampilanthurai West,LK-5130
LK-5130100,Katchenai,LK-5130
LK-5130105,Mavadimunmaari,LK-5130
LK-5130110,Thanthamalai,LK-5130
LK-5130115,Kachchakody,LK-5130
LK-5130120,Panichchiyadimunmari,LK-5130
LK-5133005,Selvapuram,LK-5133
LK-5133010,Vammiyadiyoottu,LK-5133
LK-5133015,Thumpankerni (Y.F.S),LK-5133
LK-5133020,kalumunthanveli,LK-5133
LK-5133025,Kanthipuram,LK-5133
LK-5133030,Maavelkuda,LK-5133
LK-5133035,Vipulananthapuram,LK-5133
LK-5133040,Palugaamam I,LK-5133
LK-5133045,Palugaamam II,LK-5133
LK-5133050,Vanninagar,LK-5133
LK-5133055,Veeranchenai,LK-5133
LK-5133060,Thumpankerny,LK-5133
LK-5133065,Saravanaiyadiyoottu,LK-5133
LK-5133070,Thikkodai,LK-5133
LK-5133075,Navakirinagar,LK-5133
LK-5133080,Kannapuram,LK-5133
LK-5133085,Paalaiyadivaddai,LK-5133
LK-5133090,Nellikkadu,LK-5133
LK-5133095,Vivekanandapuram,LK-5133
LK-5133100,Vellaveli,LK-5133
LK-5133105,Punnakkulam,LK-5133
LK-5133110,Kovilporativu West,LK-5133
LK-5133115,Kovilporativu,LK-5133
LK-5133120,Munaitivu,LK-5133
LK-5133125,Paddaapuram,LK-5133
LK-5133130,Periyaporativu,LK-5133
LK-5133135,Kovilporativu South,LK-5133
LK-5133140,Mandur 1& 2 South,LK-5133
LK-5133145,Mandur Koddaimunai,LK-5133
LK-5133150,Mandur 3,LK-5133
LK-5133155,Mandur 1&2 North,LK-5133
LK-5133160,Paalamunai,LK-5133
LK-5133165,Thambalawatta,LK-5133
LK-5133170,Ganeshapuram,LK-5133
LK-5133175,Sangarpuram,LK-5133
LK-5133180,Palachcholai,LK-5133
LK-5133185,Kaakkachchivaddai,LK-5133
LK-5133190,Kannapuram East,LK-5133
LK-5133195,Vilanthottam,LK-5133
LK-5133200,Sinnawattai,LK-5133
LK-5133205,Maalaiyarkaddu,LK-5133
LK-5133210,Anaikaddiyaweli,LK-5133
LK-5133215,Raanamadu,LK-5133
LK-5136005,Kurukkalmadam North,LK-5136
LK-5136010,Kurukkalmadam South,LK-5136
LK-5136015,Cheddipalayalam North,LK-5136
LK-5136020,Cheddipalayalam South,LK-5136
LK-5136025,Mankadu,LK-5136
LK-5136030,Thethathivu North,LK-5136
LK-5136035,Thethathivu South,LK-5136
LK-5136040,Thethathivu South 2,LK-5136
LK-5136045,Thethathivu South 1,LK-5136
LK-5136050,Kaluthawalai 1,LK-5136
LK-5136055,Kaluthawalai Central,LK-5136
LK-5136060,Kaluthawalai 2,LK-5136
LK-5136065,Kaluthawalai 3,LK-5136
LK-5136070,Kaluthawalai 4,LK-5136
LK-5136075,Kaluthawalai 4 Santhipuram,LK-5136
LK-5136080,Kaluwanchikudy North 1,LK-5136
LK-5136085,Kaluwanchikudy North,LK-5136
LK-5136090,Paddiruppu,LK-5136
LK-5136095,Eruvil North,LK-5136
LK-5136100,kaluwanchikudy South,LK-5136
LK-5136105,Onthachimadam North,LK-5136
LK-5136110,Eruvil East,LK-5136
LK-5136115,Eruvil South,LK-5136
LK-5136120,Kurumanvely 11West,LK-5136
LK-5136125,Kurumanvely 11 East,LK-5136
LK-5136130,Kurumanvely 12,LK-5136
LK-5136135,Mahiloor West,LK-5136
LK-5136140,Mahiloor South West,LK-5136
LK-5136145,Mahiloor East,LK-5136
LK-5136150,Onthachimadam South,LK-5136
LK-5136155,Koddaikallar North,LK-5136
LK-5136160,Koddaikallar West,LK-5136
LK-5136165,Mahiloor Munai,LK-5136
LK-5136170,Koddaikallar East,LK-5136
LK-5136175,Koddaikallar South,LK-5136
LK-5136180,Periyakallar 1,LK-5136
