entity_id	total_population	male	female 
LK-6187345	1084.0	501.0	583.0
LK-6187350	928.0	441.0	487.0
LK-6187355	891.0	425.0	466.0
LK-6187360	1082.0	530.0	552.0
LK-6187365	751.0	366.0	385.0
LK-6187370	1032.0	510.0	522.0
LK-6187375	1207.0	596.0	611.0
LK-6187380	1406.0	691.0	715.0
LK-6187385	902.0	424.0	478.0
LK-6187390	573.0	288.0	285.0
LK-6187395	1052.0	492.0	560.0
LK-6187400	1644.0	781.0	863.0
LK-6187405	1157.0	549.0	608.0
LK-6187410	1209.0	546.0	663.0
LK-6187415	978.0	472.0	506.0
LK-6187420	2548.0	1217.0	1331.0
LK-62	762396.0	368971.0	393425.0
LK-6203	86405.0	43244.0	43161.0
LK-6203005	1259.0	685.0	574.0
LK-6203010	1207.0	827.0	380.0
LK-6203015	3482.0	1704.0	1778.0
LK-6203020	1065.0	523.0	542.0
LK-6203025	2263.0	1139.0	1124.0
LK-6203030	6217.0	3023.0	3194.0
LK-6203035	1085.0	546.0	539.0
LK-6203040	2063.0	1035.0	1028.0
LK-6203045	619.0	314.0	305.0
LK-6203050	2120.0	1052.0	1068.0
LK-6203055	2204.0	1069.0	1135.0
LK-6203060	4548.0	2186.0	2362.0
LK-6203065	3897.0	1856.0	2041.0
LK-6203070	1963.0	950.0	1013.0
LK-6203075	4003.0	1879.0	2124.0
LK-6203080	1738.0	837.0	901.0
LK-6203085	1091.0	548.0	543.0
LK-6203090	2464.0	1216.0	1248.0
LK-6203095	2503.0	1231.0	1272.0
LK-6203100	3267.0	1637.0	1630.0
LK-6203105	1168.0	533.0	635.0
LK-6203110	6608.0	3164.0	3444.0
LK-6203115	7029.0	3530.0	3499.0
LK-6203120	2534.0	1242.0	1292.0
LK-6203125	2507.0	1709.0	798.0
LK-6203130	2815.0	1411.0	1404.0
LK-6203135	1884.0	953.0	931.0
LK-6203140	2033.0	1028.0	1005.0
LK-6203145	1010.0	503.0	507.0
LK-6203150	2056.0	1099.0	957.0
LK-6203155	7703.0	3815.0	3888.0
LK-6206	17460.0	8631.0	8829.0
LK-6206005	113.0	75.0	38.0
LK-6206010	805.0	422.0	383.0
LK-6206015	234.0	127.0	107.0
LK-6206020	770.0	393.0	377.0
LK-6206025	1368.0	689.0	679.0
LK-6206030	2409.0	1145.0	1264.0
LK-6206035	956.0	465.0	491.0
LK-6206040	1014.0	496.0	518.0
LK-6206045	980.0	475.0	505.0
LK-6206050	865.0	471.0	394.0
LK-6206055	1248.0	614.0	634.0
LK-6206060	722.0	346.0	376.0
LK-6206065	805.0	408.0	397.0
LK-6206070	455.0	230.0	225.0
LK-6206075	889.0	427.0	462.0
LK-6206080	2900.0	1403.0	1497.0
LK-6206085	927.0	445.0	482.0
LK-6209	23440.0	11770.0	11670.0
LK-6209005	917.0	505.0	412.0
LK-6209010	848.0	428.0	420.0
LK-6209015	2166.0	1097.0	1069.0
LK-6209020	518.0	249.0	269.0
LK-6209025	733.0	371.0	362.0
LK-6209030	572.0	293.0	279.0
LK-6209035	1168.0	571.0	597.0
LK-6209040	773.0	408.0	365.0
LK-6209045	732.0	335.0	397.0
LK-6209050	731.0	345.0	386.0
LK-6209055	1554.0	786.0	768.0
LK-6209060	1592.0	814.0	778.0
LK-6209065	663.0	338.0	325.0
LK-6209070	633.0	302.0	331.0
LK-6209075	708.0	354.0	354.0
LK-6209080	584.0	285.0	299.0
LK-6209085	546.0	268.0	278.0
LK-6209090	677.0	337.0	340.0
LK-6209095	1745.0	842.0	903.0
LK-6209100	506.0	238.0	268.0
LK-6209105	880.0	451.0	429.0
LK-6209110	687.0	329.0	358.0
LK-6209115	1363.0	741.0	622.0
LK-6209120	471.0	241.0	230.0
LK-6209125	875.0	434.0	441.0
LK-6209130	798.0	408.0	390.0
LK-6212	14483.0	7131.0	7352.0
LK-6212005	1062.0	533.0	529.0
LK-6212010	584.0	305.0	279.0
LK-6212015	548.0	260.0	288.0
LK-6212020	1392.0	688.0	704.0
LK-6212025	898.0	450.0	448.0
LK-6212030	736.0	328.0	408.0
LK-6212035	551.0	267.0	284.0
LK-6212040	319.0	154.0	165.0
LK-6212045	618.0	299.0	319.0
LK-6212050	575.0	292.0	283.0
LK-6212055	560.0	273.0	287.0
LK-6212060	753.0	368.0	385.0
LK-6212065	883.0	431.0	452.0
LK-6212070	883.0	446.0	437.0
LK-6212075	340.0	180.0	160.0
LK-6212080	906.0	426.0	480.0
LK-6212085	1048.0	531.0	517.0
LK-6212090	951.0	466.0	485.0
LK-6212095	876.0	434.0	442.0
LK-6215	82443.0	39785.0	42658.0
LK-6215005	7576.0	3674.0	3902.0
LK-6215010	2099.0	1018.0	1081.0
LK-6215015	809.0	399.0	410.0
LK-6215020	1092.0	536.0	556.0
LK-6215025	3525.0	1694.0	1831.0
LK-6215030	3654.0	1821.0	1833.0
LK-6215035	6751.0	3244.0	3507.0
LK-6215040	14017.0	6740.0	7277.0
LK-6215045	3929.0	1891.0	2038.0
LK-6215050	10175.0	4928.0	5247.0
LK-6215055	3166.0	1565.0	1601.0
LK-6215060	1573.0	737.0	836.0
LK-6215065	1749.0	854.0	895.0
LK-6215070	626.0	327.0	299.0
LK-6215075	6774.0	3132.0	3642.0
LK-6215080	968.0	479.0	489.0
LK-6215085	1454.0	742.0	712.0
LK-6215090	850.0	404.0	446.0
LK-6215095	1104.0	589.0	515.0
LK-6215100	3410.0	1668.0	1742.0
LK-6215105	5307.0	2441.0	2866.0
LK-6215110	1835.0	902.0	933.0
LK-6218	61638.0	29525.0	32113.0
LK-6218005	2466.0	1152.0	1314.0
LK-6218010	3232.0	1583.0	1649.0
LK-6218015	3937.0	1845.0	2092.0
LK-6218020	2260.0	1112.0	1148.0
LK-6218025	2886.0	1439.0	1447.0
LK-6218030	1944.0	891.0	1053.0
LK-6218035	2028.0	978.0	1050.0
LK-6218040	1641.0	766.0	875.0
LK-6218045	2498.0	1199.0	1299.0
LK-6218050	2644.0	1340.0	1304.0
LK-6218055	1458.0	709.0	749.0
LK-6218060	1708.0	785.0	923.0
LK-6218065	1361.0	660.0	701.0
LK-6218070	1182.0	555.0	627.0
LK-6218075	1937.0	932.0	1005.0
LK-6218080	1363.0	642.0	721.0
LK-6218085	2011.0	975.0	1036.0
LK-6218090	1242.0	634.0	608.0
LK-6218095	628.0	299.0	329.0
LK-6218100	951.0	475.0	476.0
LK-6218105	1152.0	551.0	601.0
LK-6218110	2107.0	1009.0	1098.0
LK-6218115	1364.0	666.0	698.0
LK-6218120	1510.0	742.0	768.0
LK-6218125	2621.0	1225.0	1396.0
LK-6218130	1087.0	460.0	627.0
LK-6218135	3011.0	1446.0	1565.0
LK-6218140	4716.0	2238.0	2478.0
LK-6218145	1426.0	661.0	765.0
LK-6218150	2335.0	1108.0	1227.0
LK-6218155	932.0	448.0	484.0
LK-6221	18633.0	8975.0	9658.0
LK-6221005	901.0	432.0	469.0
LK-6221010	740.0	359.0	381.0
LK-6221015	1006.0	479.0	527.0
LK-6221020	1280.0	624.0	656.0
LK-6221025	931.0	451.0	480.0
LK-6221030	512.0	248.0	264.0
LK-6221035	486.0	249.0	237.0
LK-6221040	637.0	314.0	323.0
LK-6221045	620.0	303.0	317.0
LK-6221050	450.0	213.0	237.0
LK-6221055	609.0	278.0	331.0
LK-6221060	617.0	314.0	303.0
LK-6221065	378.0	174.0	204.0
LK-6221070	987.0	470.0	517.0
LK-6221075	642.0	316.0	326.0
LK-6221080	583.0	283.0	300.0
LK-6221085	880.0	425.0	455.0
LK-6221090	531.0	261.0	270.0
LK-6221095	891.0	437.0	454.0
LK-6221100	800.0	385.0	415.0
LK-6221105	609.0	276.0	333.0
LK-6221110	883.0	426.0	457.0
LK-6221115	593.0	288.0	305.0
LK-6221120	796.0	379.0	417.0
LK-6221125	1271.0	591.0	680.0
LK-6224	38286.0	18682.0	19604.0
LK-6224005	1276.0	627.0	649.0
LK-6224010	930.0	456.0	474.0
LK-6224015	884.0	449.0	435.0
LK-6224020	1341.0	679.0	662.0
LK-6224025	964.0	462.0	502.0
LK-6224030	1230.0	613.0	617.0
LK-6224035	1000.0	491.0	509.0
LK-6224040	645.0	299.0	346.0
LK-6224045	988.0	479.0	509.0
LK-6224050	1098.0	511.0	587.0
LK-6224055	1341.0	635.0	706.0
LK-6224060	1237.0	593.0	644.0
LK-6224065	819.0	404.0	415.0
LK-6224070	450.0	219.0	231.0
LK-6224075	514.0	251.0	263.0
LK-6224080	1163.0	561.0	602.0
LK-6224085	909.0	466.0	443.0
LK-6224090	1374.0	676.0	698.0
LK-6224095	1031.0	523.0	508.0
LK-6224100	745.0	356.0	389.0
LK-6224105	1250.0	615.0	635.0
LK-6224110	1243.0	624.0	619.0
LK-6224115	1825.0	865.0	960.0
LK-6224120	1046.0	524.0	522.0
LK-6224125	831.0	412.0	419.0
LK-6224130	515.0	249.0	266.0
LK-6224135	1276.0	589.0	687.0
LK-6224140	1816.0	914.0	902.0
LK-6224145	1328.0	646.0	682.0
LK-6224150	1070.0	530.0	540.0
LK-6224155	1047.0	490.0	557.0
LK-6224160	1186.0	573.0	613.0
LK-6224165	1020.0	483.0	537.0
LK-6224170	1336.0	665.0	671.0
LK-6224175	1558.0	753.0	805.0
LK-6227	24441.0	11857.0	12584.0
LK-6227005	1742.0	807.0	935.0
LK-6227010	1498.0	734.0	764.0
LK-6227015	793.0	396.0	397.0
LK-6227020	1065.0	559.0	506.0
LK-6227025	1090.0	528.0	562.0
LK-6227030	1514.0	707.0	807.0
LK-6227035	1519.0	749.0	770.0
LK-6227040	1440.0	679.0	761.0
LK-6227045	813.0	391.0	422.0
LK-6227050	1271.0	640.0	631.0
LK-6227055	1689.0	849.0	840.0
LK-6227060	1894.0	866.0	1028.0
LK-6227065	2437.0	1188.0	1249.0
LK-6227070	888.0	435.0	453.0
LK-6227075	1887.0	911.0	976.0
LK-6227080	984.0	470.0	514.0
LK-6227085	735.0	369.0	366.0
LK-6227090	1182.0	579.0	603.0
LK-6230	40999.0	19723.0	21276.0
LK-6230005	1393.0	658.0	735.0
LK-6230010	907.0	416.0	491.0
LK-6230015	1540.0	713.0	827.0
LK-6230020	2181.0	1005.0	1176.0
LK-6230025	608.0	293.0	315.0
LK-6230030	577.0	273.0	304.0
LK-6230035	959.0	471.0	488.0
LK-6230040	865.0	398.0	467.0
LK-6230045	2024.0	977.0	1047.0
LK-6230050	775.0	358.0	417.0
LK-6230055	782.0	373.0	409.0
LK-6230060	677.0	331.0	346.0
LK-6230065	1031.0	487.0	544.0
LK-6230070	682.0	330.0	352.0
LK-6230075	2401.0	1171.0	1230.0
LK-6230080	903.0	446.0	457.0
LK-6230085	1186.0	552.0	634.0
LK-6230090	1518.0	757.0	761.0
LK-6230095	957.0	458.0	499.0
LK-6230100	1657.0	824.0	833.0
LK-6230105	764.0	370.0	394.0
LK-6230110	658.0	324.0	334.0
LK-6230115	1359.0	660.0	699.0
LK-6230120	1511.0	718.0	793.0
LK-6230125	1074.0	515.0	559.0
LK-6230130	2122.0	1055.0	1067.0
LK-6230135	867.0	407.0	460.0
LK-6230140	1280.0	621.0	659.0
LK-6230145	1103.0	544.0	559.0
LK-6230150	2556.0	1248.0	1308.0
LK-6230155	1110.0	517.0	593.0
LK-6230160	1839.0	882.0	957.0
LK-6230165	1133.0	571.0	562.0
LK-6233	62515.0	29918.0	32597.0
LK-6233005	1022.0	509.0	513.0
LK-6233010	3062.0	1516.0	1546.0
LK-6233015	759.0	368.0	391.0
LK-6233020	409.0	201.0	208.0
LK-6233025	664.0	329.0	335.0
LK-6233030	761.0	369.0	392.0
LK-6233035	750.0	375.0	375.0
LK-6233040	775.0	376.0	399.0
LK-6233045	539.0	272.0	267.0
LK-6233050	492.0	231.0	261.0
LK-6233055	455.0	209.0	246.0
LK-6233060	1080.0	517.0	563.0
LK-6233065	2441.0	1238.0	1203.0
LK-6233070	3310.0	1597.0	1713.0
LK-6233075	2194.0	1060.0	1134.0
LK-6233080	1205.0	616.0	589.0
LK-6233085	1011.0	463.0	548.0
LK-6233090	1582.0	726.0	856.0
LK-6233095	1350.0	610.0	740.0
LK-6233100	3481.0	1556.0	1925.0
LK-6233105	1130.0	545.0	585.0
LK-6233110	2027.0	972.0	1055.0
LK-6233115	1263.0	621.0	642.0
LK-6233120	1596.0	754.0	842.0
LK-6233125	812.0	377.0	435.0
LK-6233130	820.0	390.0	430.0
LK-6233135	1035.0	501.0	534.0
LK-6233140	1002.0	488.0	514.0
LK-6233145	606.0	291.0	315.0
LK-6233150	1152.0	547.0	605.0
LK-6233155	600.0	297.0	303.0
LK-6233160	687.0	327.0	360.0
LK-6233165	604.0	284.0	320.0
LK-6233170	1080.0	508.0	572.0
LK-6233175	2083.0	1017.0	1066.0
LK-6233180	3668.0	1714.0	1954.0
LK-6233185	1073.0	525.0	548.0
LK-6233190	1473.0	671.0	802.0
LK-6233195	1162.0	544.0	618.0
LK-6233200	1483.0	711.0	772.0
LK-6233205	2732.0	1346.0	1386.0
LK-6233210	1362.0	668.0	694.0
LK-6233215	932.0	427.0	505.0
LK-6233220	803.0	375.0	428.0
LK-6233225	466.0	218.0	248.0
LK-6233230	700.0	332.0	368.0
LK-6233235	748.0	348.0	400.0
LK-6233240	1285.0	629.0	656.0
LK-6233245	789.0	353.0	436.0
LK-6236	47920.0	23261.0	24659.0
LK-6236005	944.0	482.0	462.0
LK-6236010	1048.0	490.0	558.0
LK-6236015	856.0	427.0	429.0
LK-6236020	566.0	274.0	292.0
LK-6236025	578.0	285.0	293.0
LK-6236030	1670.0	789.0	881.0
LK-6236035	719.0	358.0	361.0
LK-6236040	704.0	360.0	344.0
LK-6236045	445.0	215.0	230.0
LK-6236050	939.0	463.0	476.0
LK-6236055	912.0	433.0	479.0
LK-6236060	574.0	282.0	292.0
LK-6236065	536.0	251.0	285.0
LK-6236070	647.0	322.0	325.0
LK-6236075	785.0	377.0	408.0
LK-6236080	991.0	469.0	522.0
LK-6236085	449.0	217.0	232.0
LK-6236090	1120.0	547.0	573.0
LK-6236095	764.0	353.0	411.0
LK-6236100	982.0	471.0	511.0
LK-6236105	446.0	222.0	224.0
LK-6236110	1257.0	620.0	637.0
LK-6236115	840.0	407.0	433.0
LK-6236120	1397.0	661.0	736.0
LK-6236125	611.0	298.0	313.0
LK-6236130	512.0	262.0	250.0
LK-6236135	1109.0	521.0	588.0
LK-6236140	879.0	425.0	454.0
LK-6236145	1112.0	553.0	559.0
LK-6236150	1193.0	586.0	607.0
LK-6236155	1452.0	681.0	771.0
LK-6236160	2377.0	1077.0	1300.0
LK-6236165	807.0	381.0	426.0
LK-6236170	678.0	316.0	362.0
LK-6236175	439.0	198.0	241.0
LK-6236180	731.0	346.0	385.0
LK-6236185	1095.0	505.0	590.0
LK-6236190	3073.0	1571.0	1502.0
LK-6236195	1741.0	870.0	871.0
LK-6236200	1001.0	481.0	520.0
LK-6236205	1533.0	742.0	791.0
LK-6236210	1127.0	550.0	577.0
LK-6236215	1206.0	576.0	630.0
LK-6236220	968.0	498.0	470.0
LK-6236225	1056.0	478.0	578.0
LK-6236230	412.0	185.0	227.0
LK-6236235	610.0	301.0	309.0
LK-6236240	1331.0	755.0	576.0
LK-6236245	698.0	330.0	368.0
LK-6239	51078.0	24471.0	26607.0
LK-6239005	3700.0	1825.0	1875.0
LK-6239010	1057.0	487.0	570.0
LK-6239015	3014.0	1459.0	1555.0
LK-6239020	2010.0	961.0	1049.0
LK-6239025	1354.0	649.0	705.0
LK-6239030	1095.0	491.0	604.0
LK-6239035	569.0	254.0	315.0
LK-6239040	672.0	300.0	372.0
LK-6239045	855.0	416.0	439.0
LK-6239050	416.0	204.0	212.0
LK-6239055	820.0	400.0	420.0
LK-6239060	680.0	326.0	354.0
LK-6239065	715.0	343.0	372.0
LK-6239070	730.0	361.0	369.0
LK-6239075	545.0	270.0	275.0
LK-6239080	1041.0	497.0	544.0
LK-6239085	974.0	467.0	507.0
LK-6239090	557.0	266.0	291.0
LK-6239095	834.0	396.0	438.0
LK-6239100	688.0	310.0	378.0
LK-6239105	741.0	359.0	382.0
LK-6239110	1501.0	727.0	774.0
LK-6239115	1414.0	704.0	710.0
LK-6239120	2256.0	1070.0	1186.0
LK-6239125	645.0	290.0	355.0
LK-6239130	893.0	444.0	449.0
LK-6239135	1012.0	476.0	536.0
LK-6239140	535.0	266.0	269.0
LK-6239145	1885.0	909.0	976.0
LK-6239150	733.0	353.0	380.0
LK-6239155	649.0	291.0	358.0
LK-6239160	839.0	397.0	442.0
LK-6239165	1410.0	663.0	747.0
LK-6239170	855.0	407.0	448.0
LK-6239175	757.0	355.0	402.0
LK-6239180	1535.0	727.0	808.0
LK-6239185	537.0	267.0	270.0
LK-6239190	1032.0	487.0	545.0
LK-6239195	456.0	229.0	227.0
LK-6239200	1317.0	640.0	677.0
LK-6239205	1767.0	882.0	885.0
LK-6239210	1109.0	548.0	561.0
LK-6239215	1129.0	514.0	615.0
LK-6239220	1129.0	591.0	538.0
LK-6239225	761.0	298.0	463.0
LK-6239230	1108.0	531.0	577.0
LK-6239235	747.0	364.0	383.0
LK-6242	62145.0	29550.0	32595.0
LK-6242005	1313.0	648.0	665.0
LK-6242010	1162.0	568.0	594.0
LK-6242015	694.0	331.0	363.0
LK-6242020	2336.0	1152.0	1184.0
LK-6242025	3185.0	1516.0	1669.0
LK-6242030	1417.0	658.0	759.0
LK-6242035	1573.0	748.0	825.0
LK-6242040	957.0	478.0	479.0
LK-6242045	1462.0	689.0	773.0
LK-6242050	1497.0	708.0	789.0
LK-6242055	1882.0	918.0	964.0
LK-6242060	1851.0	880.0	971.0
LK-6242065	2177.0	977.0	1200.0
LK-6242070	3099.0	1445.0	1654.0
LK-6242075	3030.0	1457.0	1573.0
LK-6242080	544.0	246.0	298.0
LK-6242085	1256.0	617.0	639.0
LK-6242090	1755.0	827.0	928.0
LK-6242095	869.0	428.0	441.0
LK-6242100	1073.0	524.0	549.0
LK-6242105	665.0	312.0	353.0
LK-6242110	479.0	217.0	262.0
LK-6242115	503.0	235.0	268.0
LK-6242120	1177.0	565.0	612.0
LK-6242125	652.0	313.0	339.0
LK-6242130	632.0	311.0	321.0
LK-6242135	809.0	375.0	434.0
LK-6242140	763.0	378.0	385.0
LK-6242145	809.0	387.0	422.0
LK-6242150	1178.0	561.0	617.0
LK-6242155	2279.0	1099.0	1180.0
LK-6242160	1091.0	531.0	560.0
LK-6242165	2141.0	1026.0	1115.0
LK-6242170	884.0	425.0	459.0
LK-6242175	1709.0	830.0	879.0
LK-6242180	407.0	193.0	214.0
LK-6242185	1622.0	762.0	860.0
LK-6242190	1153.0	532.0	621.0
LK-6242195	1518.0	713.0	805.0
LK-6242200	1487.0	689.0	798.0
LK-6242205	1174.0	545.0	629.0
LK-6242210	1417.0	640.0	777.0
LK-6242215	1186.0	561.0	625.0
LK-6242220	815.0	355.0	460.0
LK-6242225	993.0	472.0	521.0
LK-6242230	803.0	406.0	397.0
LK-6242235	667.0	302.0	365.0
LK-6245	68111.0	32209.0	35902.0
LK-6245005	1452.0	675.0	777.0
LK-6245010	1036.0	457.0	579.0
LK-6245015	1142.0	539.0	603.0
LK-6245020	1067.0	514.0	553.0
LK-6245025	1965.0	930.0	1035.0
LK-6245030	1724.0	854.0	870.0
LK-6245035	5051.0	2542.0	2509.0
LK-6245040	1268.0	612.0	656.0
LK-6245045	1637.0	749.0	888.0
LK-6245050	774.0	365.0	409.0
LK-6245055	859.0	408.0	451.0
LK-6245060	1373.0	651.0	722.0
LK-6245065	1445.0	645.0	800.0
LK-6245070	1763.0	798.0	965.0
LK-6245075	1684.0	740.0	944.0
LK-6245080	1159.0	502.0	657.0
LK-6245085	1213.0	551.0	662.0
LK-6245090	1458.0	672.0	786.0
LK-6245095	1314.0	636.0	678.0
LK-6245100	1483.0	665.0	818.0
LK-6245105	1321.0	613.0	708.0
LK-6245110	1786.0	831.0	955.0
LK-6245115	1409.0	684.0	725.0
LK-6245120	1273.0	620.0	653.0
LK-6245125	1382.0	663.0	719.0
LK-6245130	863.0	403.0	460.0
LK-6245135	2366.0	1147.0	1219.0
LK-6245140	993.0	486.0	507.0
LK-6245145	854.0	386.0	468.0
LK-6245150	1339.0	633.0	706.0
LK-6245155	1661.0	761.0	900.0
LK-6245160	911.0	413.0	498.0
LK-6245165	809.0	373.0	436.0
LK-6245170	993.0	463.0	530.0
LK-6245175	1489.0	703.0	786.0
LK-6245180	875.0	407.0	468.0
LK-6245185	1226.0	576.0	650.0
LK-6245190	1030.0	459.0	571.0
LK-6245195	623.0	294.0	329.0
LK-6245200	882.0	431.0	451.0
LK-6245205	941.0	459.0	482.0
LK-6245210	832.0	376.0	456.0
LK-6245215	1303.0	623.0	680.0
LK-6245220	836.0	376.0	460.0
LK-6245225	1274.0	607.0	667.0
LK-6245230	1353.0	706.0	647.0
LK-6245235	1158.0	548.0	610.0
LK-6245240	1154.0	560.0	594.0
LK-6245245	1275.0	592.0	683.0
LK-6245250	1007.0	490.0	517.0
LK-6245255	1016.0	521.0	495.0
LK-6245260	1010.0	500.0	510.0
LK-6248	62399.0	30239.0	32160.0
LK-6248005	1357.0	680.0	677.0
LK-6248010	927.0	423.0	504.0
LK-6248015	1101.0	527.0	574.0
LK-6248020	705.0	337.0	368.0
LK-6248025	2021.0	1022.0	999.0
LK-6248030	972.0	470.0	502.0
LK-6248035	2097.0	996.0	1101.0
LK-6248040	1565.0	753.0	812.0
LK-6248045	1366.0	658.0	708.0
LK-6248050	1505.0	729.0	776.0
LK-6248055	1136.0	531.0	605.0
LK-6248060	894.0	442.0	452.0
LK-6248065	1026.0	507.0	519.0
LK-6248070	1288.0	589.0	699.0
LK-6248075	2206.0	1057.0	1149.0
LK-6248080	927.0	473.0	454.0
LK-6248085	1906.0	936.0	970.0
LK-6248090	2121.0	989.0	1132.0
LK-6248095	2965.0	1467.0	1498.0
LK-6248100	1754.0	883.0	871.0
LK-6248105	1322.0	662.0	660.0
LK-6248110	660.0	291.0	369.0
LK-6248115	936.0	454.0	482.0
LK-6248120	564.0	269.0	295.0
LK-6248125	1373.0	691.0	682.0
LK-6248130	706.0	336.0	370.0
LK-6248135	896.0	425.0	471.0
LK-6248140	1200.0	577.0	623.0
LK-6248145	1226.0	588.0	638.0
LK-6248150	924.0	444.0	480.0
LK-6248155	1208.0	603.0	605.0
LK-6248160	1035.0	489.0	546.0
LK-6248165	1153.0	582.0	571.0
LK-6248170	1471.0	730.0	741.0
LK-6248175	1281.0	615.0	666.0
LK-6248180	1391.0	655.0	736.0
LK-6248185	1712.0	819.0	893.0
LK-6248190	659.0	314.0	345.0
LK-6248195	1669.0	778.0	891.0
LK-6248200	1725.0	831.0	894.0
LK-6248205	2437.0	1192.0	1245.0
LK-6248210	1848.0	895.0	953.0
LK-6248215	570.0	281.0	289.0
LK-6248220	1846.0	915.0	931.0
LK-6248225	712.0	359.0	353.0
LK-6248230	865.0	414.0	451.0
LK-6248235	1171.0	561.0	610.0
LK-7	1266663.0	620880.0	645783.0
LK-71	860575.0	420100.0	440475.0
LK-7103	22998.0	11353.0	11645.0
LK-7103005	1342.0	713.0	629.0
LK-7103010	1761.0	842.0	919.0
LK-7103015	1779.0	819.0	960.0
LK-7103020	1451.0	699.0	752.0
LK-7103025	2271.0	1107.0	1164.0
LK-7103030	1944.0	950.0	994.0
LK-7103035	1184.0	609.0	575.0
LK-7103040	2159.0	1055.0	1104.0
LK-7103045	940.0	469.0	471.0
LK-7103050	1244.0	614.0	630.0
LK-7103055	167.0	86.0	81.0
LK-7103060	1544.0	770.0	774.0
LK-7103065	1107.0	530.0	577.0
LK-7103070	1985.0	968.0	1017.0
LK-7103075	2120.0	1122.0	998.0
LK-7106	22325.0	11098.0	11227.0
LK-7106005	1001.0	513.0	488.0
LK-7106010	845.0	438.0	407.0
LK-7106015	400.0	200.0	200.0
LK-7106020	737.0	362.0	375.0
LK-7106025	329.0	157.0	172.0
LK-7106030	267.0	139.0	128.0
LK-7106035	812.0	396.0	416.0
LK-7106040	774.0	378.0	396.0
LK-7106045	622.0	309.0	313.0
LK-7106050	544.0	255.0	289.0
LK-7106055	631.0	330.0	301.0
LK-7106060	967.0	461.0	506.0
LK-7106065	955.0	483.0	472.0
LK-7106070	1565.0	787.0	778.0
LK-7106075	586.0	291.0	295.0
LK-7106080	629.0	305.0	324.0
LK-7106085	1159.0	580.0	579.0
LK-7106090	2183.0	1119.0	1064.0
LK-7106095	924.0	472.0	452.0
LK-7106100	1157.0	554.0	603.0
LK-7106105	532.0	253.0	279.0
LK-7106110	1530.0	755.0	775.0
LK-7106115	677.0	333.0	344.0
LK-7106120	793.0	387.0	406.0
LK-7106125	638.0	307.0	331.0
LK-7106130	1068.0	534.0	534.0
LK-7109	46906.0	22583.0	24323.0
LK-7109005	1638.0	761.0	877.0
LK-7109010	1326.0	641.0	685.0
LK-7109015	1249.0	608.0	641.0
LK-7109020	1323.0	652.0	671.0
LK-7109025	1408.0	657.0	751.0
LK-7109030	1714.0	814.0	900.0
LK-7109035	1017.0	469.0	548.0
LK-7109040	674.0	328.0	346.0
LK-7109045	1557.0	737.0	820.0
LK-7109050	1484.0	688.0	796.0
LK-7109055	970.0	479.0	491.0
LK-7109060	1275.0	621.0	654.0
LK-7109065	1473.0	699.0	774.0
LK-7109070	1471.0	719.0	752.0
LK-7109075	916.0	419.0	497.0
LK-7109080	783.0	373.0	410.0
LK-7109085	1283.0	601.0	682.0
LK-7109090	753.0	354.0	399.0
LK-7109095	861.0	419.0	442.0
LK-7109100	1064.0	483.0	581.0
LK-7109105	1252.0	608.0	644.0
LK-7109110	905.0	423.0	482.0
LK-7109115	1179.0	572.0	607.0
LK-7109120	1252.0	602.0	650.0
LK-7109125	1651.0	803.0	848.0
LK-7109130	1586.0	789.0	797.0
LK-7109135	1491.0	743.0	748.0
LK-7109140	1186.0	572.0	614.0
LK-7109145	879.0	389.0	490.0
LK-7109150	2263.0	1120.0	1143.0
LK-7109155	2330.0	1233.0	1097.0
LK-7109160	1526.0	747.0	779.0
LK-7109165	886.0	431.0	455.0
LK-7109170	966.0	463.0	503.0
LK-7109175	1725.0	819.0	906.0
LK-7109180	751.0	360.0	391.0
LK-7109185	839.0	387.0	452.0
LK-7112	22467.0	11177.0	11290.0
LK-7112005	1221.0	621.0	600.0
LK-7112010	1239.0	660.0	579.0
LK-7112015	1684.0	847.0	837.0
LK-7112020	1465.0	771.0	694.0
LK-7112025	1103.0	549.0	554.0
LK-7112030	1245.0	599.0	646.0
LK-7112035	1489.0	724.0	765.0
LK-7112040	1171.0	588.0	583.0
LK-7112045	1680.0	815.0	865.0
LK-7112050	1188.0	564.0	624.0
LK-7112055	1212.0	566.0	646.0
LK-7112060	1505.0	779.0	726.0
LK-7112065	1091.0	554.0	537.0
LK-7112070	1665.0	837.0	828.0
LK-7112075	1680.0	805.0	875.0
LK-7112080	803.0	401.0	402.0
LK-7112085	1026.0	497.0	529.0
LK-7115	61223.0	30296.0	30927.0
LK-7115005	618.0	316.0	302.0
LK-7115010	1063.0	510.0	553.0
LK-7115015	1350.0	657.0	693.0
LK-7115020	1555.0	785.0	770.0
LK-7115025	1319.0	667.0	652.0
LK-7115030	1023.0	521.0	502.0
LK-7115035	1140.0	585.0	555.0
LK-7115040	1166.0	567.0	599.0
LK-7115045	655.0	313.0	342.0
LK-7115050	1331.0	648.0	683.0
LK-7115055	1183.0	570.0	613.0
LK-7115060	1651.0	766.0	885.0
LK-7115065	1144.0	559.0	585.0
LK-7115070	1536.0	763.0	773.0
LK-7115075	2271.0	1122.0	1149.0
LK-7115080	1051.0	540.0	511.0
LK-7115085	1216.0	593.0	623.0
LK-7115090	1299.0	631.0	668.0
LK-7115095	1439.0	703.0	736.0
